Sales_ID,name,year,selling_price_INR,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,cylinders,displacement,acceleration,weight,,State or Province,Region
690,Hyundai,2013,16600000,90000,Petrol,Individual,Manual,First_Owner,20.3 kmpl,1086,72 bhp,96.1Nm@ 3000rpm,5,4,1309,8.1,1167,,Karnataka,South
691,Nissan,2014,26560000,91000,Diesel,Individual,Manual,Fourth_Above_Owner,11.0 kmpl,1461,146 bhp,200Nm@ 2000rpm,5,6,2653,9.5,1511,,Maharashtra,West
693,Maruti,2015,26560000,50000,Petrol,Individual,Manual,Second_Owner,9.7 kmpl,998,194 bhp,90Nm@ 3500rpm,5,8,3441,11.6,1782,,Maharashtra,West
697,Tata,2015,29050000,52000,Diesel,Individual,Manual,First_Owner,14.4 kmpl,1405,130 bhp,135Nm@ 2500rpm,5,5,1609,9.8,1343,,Maharashtra,West
723,Mahindra,2012,33200000,120000,Diesel,Individual,Manual,First_Owner,23.6 kmpl,2523,68 bhp,195Nm@ 1400-2200rpm,7,3,1038,9.9,980,,Maharashtra,West
724,Tata,2012,13944000,190000,Diesel,Individual,Manual,Second_Owner,14.6 kmpl,1396,107 bhp,135Nm@ 2500rpm,5,5,1945,5.7,1410,,Delhi,North
729,Nissan,2011,29050000,25000,Petrol,Individual,Manual,Second_Owner,7.7 kmpl,1498,237 bhp,134Nm@ 4000rpm,5,8,3669,9.6,2312,,Maharashtra,West
730,Tata,2013,23240000,80000,Diesel,Individual,Manual,First_Owner,16.1 kmpl,1248,103 bhp,200Nm@ 1750-3000rpm,5,5,1707,9.5,1397,,Karnataka,South
731,Hyundai,2017,45650000,70000,Diesel,Individual,Manual,Second_Owner,13.9 kmpl,1120,140 bhp,180.4Nm@ 1750-2500rpm,5,6,2756,12.1,1423,,West Bengal,East
732,Hyundai,2018,41500000,10000,Petrol,Individual,Manual,First_Owner,17.7 kmpl,1197,97 bhp,113.75nm@ 4000rpm,5,4,1539,11.1,1285,,Maharashtra,West
733,Ford,2019,58100000,6000,Petrol,Individual,Manual,First_Owner,6.0 kmpl,1194,225 bhp,120Nm@ 4250rpm,5,8,3849,10,2309,,Delhi,North
734,Skoda,2013,31540000,90000,Diesel,Individual,Manual,Second_Owner,6.1 kmpl,1598,272 bhp,250Nm@ 1500-2500rpm,5,8,3984,11.3,2127,,Delhi,North
735,Mahindra,2012,28220000,110000,Diesel,Individual,Manual,Second_Owner,13.2 kmpl,2523,119 bhp,180Nm@ 1440-1500rpm,9,5,1995,11.5,1391,,Maharashtra,West
736,Mahindra,2007,13280000,120000,Diesel,Individual,Manual,Third_Owner,12.2 kmpl,2523,178 bhp,180 Nm at 1440-1500rpm,9,6,2922,7.6,1548,,West Bengal,East
746,Tata,2006,7055000,120000,Diesel,Individual,Manual,Third_Owner,14.4 kmpl,1405,130 bhp,"13@ 2,500(kgm@ rpm)",5,5,1981,7.9,1388,,Maharashtra,West
747,Hyundai,2018,37350000,30000,Petrol,Individual,Manual,First_Owner,17.6 kmpl,1197,122 bhp,113.75nm@ 4000rpm,5,5,1689,6.9,1399,,Delhi,North
749,Tata,2017,29880000,50000,Diesel,Individual,Manual,First_Owner,11.1 kmpl,1047,224 bhp,140Nm@ 1800-3000rpm,5,8,3441,5.9,2213,,Tamil Nadu,South
751,Maruti,2011,12035000,50000,Petrol,Individual,Manual,Second_Owner,17.0 kmpl,1196,131 bhp,101Nm@ 3000rpm,7,5,1710,10,1376,,Karnataka,South
758,Hyundai,2011,14940000,80000,Petrol,Individual,Manual,Second_Owner,15.2 kmpl,814,72 bhp,74.5Nm@ 4000rpm,5,4,1228,9.6,1266,,Delhi,North
769,Maruti,2012,34860000,120000,Diesel,Individual,Manual,Second_Owner,13.1 kmpl,1248,134 bhp,190Nm@ 2000rpm,5,5,1727,11.7,1261,,Maharashtra,West
779,Ford,2013,89225000,110000,Diesel,Individual,Automatic,Third_Owner,19.7 kmpl,2953,88 bhp,380Nm(38.7kgm)@ 2500rpm,7,4,1227,11.3,1204,,Karnataka,South
780,Hyundai,2017,41500000,20000,Petrol,Individual,Manual,First_Owner,8.1 kmpl,1197,296 bhp,114Nm@ 4000rpm,5,8,3042,5.8,2301,,Maharashtra,West
781,Ford,2019,56523000,10000,Petrol,Individual,Manual,First_Owner,14.9 kmpl,1194,178 bhp,120Nm@ 4250rpm,5,6,2677,11.4,1632,,Maharashtra,West
794,Mahindra,2014,67230000,100000,Diesel,Individual,Manual,First_Owner,17.3 kmpl,2179,108 bhp,330Nm@ 1600-2800rpm,7,4,1447,9.5,1157,,Tamil Nadu,South
805,Renault,2015,49800000,60000,Diesel,Individual,Manual,First_Owner,14.1 kmpl,1461,161 bhp,248Nm@ 2250rpm,5,6,2216,6.6,1791,,Karnataka,South
806,Honda,2008,12450000,70000,Petrol,Individual,Manual,Third_Owner,11.5 kmpl,1497,137 bhp,"12.7@ 2,700(kgm@ rpm)",5,6,2626,8.1,1714,,Karnataka,South
807,Tata,2019,45650000,15000,Petrol,Individual,Manual,First_Owner,21.3 kmpl,1199,105 bhp,114Nm@ 3500rpm,5,4,1534,7.5,1154,,Tamil Nadu,South
808,Maruti,2011,26560000,110000,Diesel,Individual,Manual,Second_Owner,11.3 kmpl,1248,233 bhp,190Nm@ 2000rpm,5,8,3612,4.9,1638,,Delhi,North
809,Maruti,2000,6640000,70000,Petrol,Individual,Manual,Fourth_Above_Owner,22.8 kmpl,796,70 bhp,59Nm@ 2500rpm,4,3,921,7.3,911,,Maharashtra,West
810,Honda,2019,66400000,10000,Diesel,Individual,Manual,First_Owner,12.2 kmpl,1498,174 bhp,200Nm@ 1750rpm,5,6,2922,9.1,1690,,West Bengal,East
814,Hyundai,2015,52290000,35000,Petrol,Individual,Manual,First_Owner,13.8 kmpl,1197,136 bhp,114.7Nm@ 4000rpm,5,6,2994,5.8,1509,,Maharashtra,West
841,Tata,2008,22410000,110000,Diesel,Individual,Manual,Third_Owner,11.4 kmpl,2179,199 bhp,"25.5@ 1,500-3,000(kgm@ rpm)",7,8,3301,11,2300,,Maharashtra,West
843,Tata,2009,10375000,100000,Diesel,Individual,Manual,Second_Owner,11.7 kmpl,1405,237 bhp,135Nm@ 2500rpm,5,8,3153,4,2449,,Delhi,North
851,Maruti,2009,9960000,58000,Petrol,Individual,Manual,First_Owner,14.1 kmpl,796,121 bhp,62Nm@ 3000rpm,5,5,1651,7.3,1252,,Maharashtra,West
852,Mahindra,2011,33200000,110000,Diesel,Individual,Manual,Second_Owner,10.4 kmpl,2179,296 bhp,290Nm@ 1800-2800rpm,8,8,3231,5.1,2262,,Tamil Nadu,South
859,Chevrolet,2013,19089917,46000,Petrol,Individual,Manual,First_Owner,14.2 kmpl,1199,170 bhp,113Nm@ 5000rpm,5,6,2766,9.6,1534,,Tamil Nadu,South
865,Tata,2017,34860000,110000,Diesel,Individual,Manual,First_Owner,18.0 kmpl,1047,71 bhp,140Nm@ 1800-3000rpm,5,4,1264,5.6,1031,,Karnataka,South
866,Maruti,2015,62250000,14000,Diesel,Individual,Manual,First_Owner,23.2 kmpl,1248,72 bhp,200Nm@ 1750rpm,7,3,1159,5.7,941,,West Bengal,East
867,Maruti,2012,13695000,60000,CNG,Individual,Manual,Second_Owner,17.9 kmpl,796,107 bhp,69Nm@ 3500rpm,5,5,1648,11.3,1348,,Maharashtra,West
872,Toyota,2015,87150000,60000,Diesel,Individual,Manual,First_Owner,17.1 kmpl,1364,100 bhp,205Nm@ 1800-2800rpm,5,4,1207,12.6,1295,,Maharashtra,West
874,Hyundai,2016,41500000,40000,Petrol,Individual,Manual,First_Owner,23.9 kmpl,1197,63 bhp,114.7Nm@ 4000rpm,5,3,903,10.7,912,,Delhi,North
875,Tata,2010,12450000,120000,Diesel,Individual,Manual,Second_Owner,23.9 kmpl,1248,71 bhp,200Nm@ 1750-3000rpm,5,3,852,9.9,912,,Tamil Nadu,South
897,Honda,2017,74700000,40000,Diesel,Individual,Manual,First_Owner,20.1 kmpl,1498,59 bhp,200Nm@ 1750rpm,5,3,1116,7.9,897,,West Bengal,East
900,Maruti,2017,62250000,40000,Diesel,Individual,Manual,First_Owner,20.4 kmpl,1248,72 bhp,200Nm@ 1750rpm,5,4,1258,5.5,1205,,Karnataka,South
907,Audi,2014,132800000,44000,Diesel,Individual,Automatic,Second_Owner,13.7 kmpl,1968,100 bhp,320Nm@ 1750-2500rpm,5,5,1890,9,1344,,Tamil Nadu,South
912,Tata,2017,23240000,80000,Diesel,Individual,Manual,First_Owner,13.8 kmpl,1248,107 bhp,190Nm@ 1750-3000rpm,5,5,1945,11.8,1217,,Karnataka,South
913,Tata,2012,10790000,60000,Diesel,Individual,Manual,First_Owner,22.0 kmpl,1248,70 bhp,190Nm@ 1750-3000rpm,5,3,954,9.4,903,,Delhi,North
928,Tata,2017,45650000,50000,Diesel,Individual,Manual,First_Owner,20.6 kmpl,1047,81 bhp,140Nm@ 1800-3000rpm,5,4,1215,12.8,1178,,Delhi,North
929,Honda,2015,62250000,160000,Diesel,Individual,Manual,First_Owner,20.7 kmpl,1498,66 bhp,200Nm@ 1750rpm,5,3,994,10.1,852,,Maharashtra,West
930,Hyundai,2019,37350000,10000,Petrol,Individual,Manual,First_Owner,7.1 kmpl,1086,244 bhp,99Nm@ 4500rpm,5,8,3676,5.8,2371,,West Bengal,East
931,Maruti,2012,33200000,100000,Diesel,Individual,Manual,Third_Owner,17.0 kmpl,1248,126 bhp,200Nm@ 1750rpm,7,5,1778,5.6,1414,,Karnataka,South
933,Maruti,2013,16517000,60000,Petrol,Individual,Manual,Second_Owner,13.8 kmpl,998,168 bhp,90Nm@ 3500rpm,5,6,2926,10.5,1713,,Tamil Nadu,South
934,Chevrolet,2012,12450000,110000,Diesel,Individual,Manual,First_Owner,23.8 kmpl,936,58 bhp,150Nm@ 1750rpm,5,3,881,11.4,821,,Delhi,North
935,Hyundai,2016,44820000,80000,Diesel,Individual,Manual,Third_Owner,6.5 kmpl,1396,226 bhp,219.66nm@ 1500-2750rpm,5,8,3610,11.6,2061,,Maharashtra,West
943,Maruti,2006,9960000,141000,Petrol,Individual,Manual,Second_Owner,14.1 kmpl,993,125 bhp,78Nm@ 4500rpm,5,5,1716,5.3,1493,,Maharashtra,West
944,Maruti,2008,24070000,100000,Diesel,Individual,Manual,Second_Owner,15.9 kmpl,1248,95 bhp,190Nm@ 2000rpm,5,4,1492,6.6,1048,,Karnataka,South
945,Hyundai,2019,83000000,15000,Diesel,Individual,Manual,First_Owner,16.5 kmpl,1396,128 bhp,219.7Nm@ 1500-2750rpm,5,5,1762,6.3,1281,,Delhi,North
946,Maruti,2012,34445000,108000,Diesel,Individual,Manual,First_Owner,17.7 kmpl,1248,86 bhp,190Nm@ 2000rpm,5,4,1457,10.6,1277,,West Bengal,East
954,Renault,2016,44405000,50000,Diesel,Individual,Manual,First_Owner,18.4 kmpl,1461,70 bhp,200Nm@ 1750rpm,5,4,1252,10.1,1227,,Delhi,North
955,Renault,2019,56025000,5000,Petrol,Individual,Manual,First_Owner,20.1 kmpl,999,56 bhp,96Nm@ 3500rpm,7,3,1053,13.4,894,,Karnataka,South
956,Maruti,2016,66400000,90000,Diesel,Individual,Manual,First_Owner,21.3 kmpl,1248,77 bhp,200Nm@ 1750rpm,5,3,949,11.1,942,,Karnataka,South
961,Toyota,2008,27390000,193623,Diesel,Individual,Manual,Second_Owner,15.2 kmpl,2494,119 bhp,20.4@ 1400-3400(kgm@ rpm),8,5,1942,6,1239,,Delhi,North
962,Hyundai,2017,70550000,63186,Diesel,Individual,Manual,First_Owner,11.3 kmpl,1396,251 bhp,219.7Nm@ 1500-2750rpm,5,8,3119,3.9,2309,,Karnataka,South
963,Mahindra,2008,25315000,219000,Diesel,Individual,Manual,Second_Owner,16.1 kmpl,2523,136 bhp,180 Nm at 1440-1500rpm,7,5,1742,9.3,1430,,Delhi,North
967,Maruti,2010,12450000,91500,Petrol,Individual,Manual,First_Owner,12.0 kmpl,796,170 bhp,62Nm@ 3000rpm,5,6,2902,5.1,1723,,Tamil Nadu,South
971,Toyota,2018,144835000,10000,Diesel,Individual,Automatic,First_Owner,17.9 kmpl,2755,70 bhp,360Nm@ 1200-3400rpm,7,4,1277,10.8,1279,,Delhi,North
981,Tata,2011,6225000,140500,Diesel,Individual,Manual,Third_Owner,20.3 kmpl,1396,104 bhp,85Nm@ 2500rpm,5,4,1528,10.6,1258,,Delhi,North
982,Maruti,2010,19920000,143000,Petrol,Individual,Manual,First_Owner,24.7 kmpl,1298,55 bhp,114Nm@ 4000rpm,5,3,809,11,851,,Karnataka,South
983,Maruti,2013,19920000,60000,Petrol,Individual,Manual,First_Owner,9.6 kmpl,998,298 bhp,90Nm@ 3500rpm,5,8,3796,8.4,2300,,Karnataka,South
984,Tata,2011,14940000,120000,Diesel,Individual,Manual,Second_Owner,22.2 kmpl,1248,59 bhp,190Nm@ 1750rpm,5,3,1123,10.4,923,,Maharashtra,West
985,Hyundai,2014,74700000,80000,Diesel,Individual,Automatic,Second_Owner,12.3 kmpl,2199,174 bhp,436.39Nm@ 1800-2500rpm,7,6,2726,9.3,1616,,Maharashtra,West
986,Mahindra,2014,35275000,63000,Diesel,Individual,Manual,Second_Owner,14.7 kmpl,2523,133 bhp,182.5Nm@ 1500-1800rpm,7,5,1934,5.5,1236,,Tamil Nadu,South
998,Tata,2012,26975000,120000,Diesel,Individual,Manual,First_Owner,14.1 kmpl,2179,104 bhp,320Nm@ 1700-2700rpm,7,5,1941,10,1266,,Maharashtra,West
1000,Maruti,1999,4565000,60000,Petrol,Individual,Manual,Second_Owner,10.2 kmpl,796,203 bhp,59Nm@ 2500rpm,4,8,3855,7.3,1798,,Delhi,North
1004,Hyundai,2011,24900000,110000,Diesel,Individual,Manual,Second_Owner,24.3 kmpl,1493,69 bhp,24 KGM at 1900-2750 RPM,5,3,1122,7.4,828,,Karnataka,South
1005,Hyundai,2006,14110000,110000,Petrol,Individual,Manual,Fourth_Above_Owner,22.6 kmpl,1599,61 bhp,"14.9@ 3,000(kgm@ rpm)",5,3,886,6.2,941,,Maharashtra,West
1017,Ford,2013,49800000,125531,Diesel,Dealer,Manual,Second_Owner,11.5 kmpl,1498,157 bhp,205Nm@ 1750-3250rpm,5,6,2915,8.9,1625,,Maharashtra,West
1018,Hyundai,2019,91300000,10000,Petrol,Individual,Manual,First_Owner,13.4 kmpl,1591,138 bhp,151Nm@ 4850rpm,5,5,1971,7.8,1288,,Tamil Nadu,South
1051,Maruti,2017,62250000,50000,Diesel,Individual,Manual,First_Owner,23.4 kmpl,1248,71 bhp,200Nm@ 1750rpm,7,3,955,10.8,876,,Tamil Nadu,South
1052,Maruti,2016,20750000,20000,Petrol,Individual,Manual,Second_Owner,11.1 kmpl,998,185 bhp,90Nm@ 3500rpm,5,8,3079,5.9,1715,,Delhi,North
1053,Honda,2017,78850000,15000,Petrol,Individual,Automatic,First_Owner,15.7 kmpl,1497,114 bhp,145Nm@ 4600rpm,7,5,1852,6.3,1497,,Karnataka,South
1059,Maruti,2018,65985000,41779,Petrol,Dealer,Manual,First_Owner,13.6 kmpl,1197,146 bhp,113Nm@ 4200rpm,5,6,2876,9.1,1501,,Tamil Nadu,South
1062,Maruti,2017,51875000,37000,Diesel,Individual,Automatic,First_Owner,8.5 kmpl,1248,194 bhp,190Nm@ 2000rpm,5,8,3464,8.5,1614,,Maharashtra,West
1063,Chevrolet,2011,36520000,90000,Diesel,Individual,Automatic,Second_Owner,21.2 kmpl,1991,100 bhp,327Nm@ 2600rpm,4,4,1530,7.7,1225,,Karnataka,South
1064,Toyota,2018,116200000,13534,Petrol,Dealer,Manual,First_Owner,13.8 kmpl,1798,159 bhp,173Nm@ 4000rpm,5,6,2905,10.2,1684,,Karnataka,South
1065,Toyota,2017,120350000,7000,Petrol,Dealer,Automatic,Second_Owner,11.8 kmpl,1794,202 bhp,173Nm@ 4000rpm,5,8,3156,10.3,2132,,Maharashtra,West
1066,Mercedes,2017,224100000,23000,Diesel,Dealer,Automatic,First_Owner,22.7 kmpl,2143,63 bhp,300Nm@ 1600-3000rpm,5,3,937,9.3,924,,Tamil Nadu,South
1067,Toyota,2019,159775000,43000,Diesel,Dealer,Automatic,First_Owner,22.0 kmpl,2755,91 bhp,360Nm@ 1200-3400rpm,8,4,1277,7.8,1142,,Maharashtra,West
1068,Kia,2020,157700000,5000,Diesel,Dealer,Automatic,First_Owner,14.2 kmpl,1493,151 bhp,250nm@ 1500-2750rpm,5,6,2437,12.1,1573,,Karnataka,South
1069,Maruti,2017,70134917,70000,Diesel,Dealer,Manual,First_Owner,22.5 kmpl,1248,63 bhp,200Nm@ 1750rpm,5,3,1049,5.7,822,,West Bengal,East
1070,Skoda,2016,53950000,99000,Diesel,Dealer,Automatic,First_Owner,21.0 kmpl,1498,71 bhp,250Nm@ 1500-2500rpm,5,4,1201,6.7,1243,,West Bengal,East
1071,Maruti,2018,62250000,15000,Petrol,Dealer,Manual,First_Owner,17.0 kmpl,1197,138 bhp,113Nm@ 4200rpm,5,5,1922,10.3,1484,,Delhi,North
1072,BMW,2018,498000000,28156,Diesel,Dealer,Automatic,First_Owner,23.5 kmpl,2993,58 bhp,620Nm@ 2000-2500rpm,4,3,912,7.1,815,,Maharashtra,West
1073,Honda,2015,50630000,30000,Petrol,Dealer,Manual,First_Owner,9.4 kmpl,1199,229 bhp,110Nm@ 4800rpm,5,8,3161,6.4,1977,,Maharashtra,West
1083,Toyota,2016,166000000,68089,Petrol,Trustmark_Dealer,Automatic,First_Owner,14.8 kmpl,2494,144 bhp,213Nm@ 4500rpm,5,6,2426,12.3,1608,,Delhi,North
1089,Toyota,2017,51875000,25538,Petrol,Trustmark_Dealer,Manual,First_Owner,21.3 kmpl,1496,75 bhp,132Nm@ 3000rpm,5,4,1219,8.1,1033,,Delhi,North
1094,Honda,2019,64657000,7032,Petrol,Trustmark_Dealer,Automatic,First_Owner,21.8 kmpl,1199,76 bhp,110Nm@ 4800rpm,5,3,978,9.3,907,,Delhi,North
1095,Skoda,2016,53535000,11000,Petrol,Dealer,Automatic,First_Owner,14.7 kmpl,1598,123 bhp,153Nm@ 3800rpm,5,5,1623,5.7,1480,,Karnataka,South
1096,Volvo,2018,205425000,2000,Diesel,Dealer,Automatic,First_Owner,12.3 kmpl,1984,176 bhp,350Nm@ 1500-2750rpm,5,6,2969,7.6,1771,,Maharashtra,West
1097,Jaguar,2017,217875000,9000,Diesel,Dealer,Automatic,First_Owner,14.7 kmpl,1999,134 bhp,430Nm@ 1750-2500rpm,5,6,2207,11.6,1661,,Karnataka,South
1098,Lexus,2019,427450000,20000,Petrol,Dealer,Automatic,First_Owner,23.6 kmpl,2487,78 bhp,202Nm@ 3600-5200rpm,5,3,902,11.7,808,,Delhi,North
1099,Jaguar,2017,265600000,45000,Diesel,Dealer,Automatic,First_Owner,15.8 kmpl,1999,108 bhp,430Nm@ 1750-2500rpm,5,5,1869,7.6,1377,,Maharashtra,West
1100,Tata,2015,41749000,110000,Diesel,Individual,Manual,First_Owner,17.2 kmpl,2179,77 bhp,320Nm@ 1500-3000rpm,7,4,1539,8.5,1148,,Karnataka,South
1101,Volvo,2019,315400000,20000,Diesel,Individual,Automatic,First_Owner,20.2 kmpl,1969,76 bhp,400Nm,5,3,946,7.3,842,,Karnataka,South
1102,Toyota,2016,166000000,68089,Petrol,Trustmark_Dealer,Automatic,First_Owner,18.5 kmpl,2494,70 bhp,213Nm@ 4500rpm,5,4,1458,12.4,1270,,Delhi,North
1103,Maruti,2013,18675000,58343,Petrol,Trustmark_Dealer,Manual,First_Owner,12.2 kmpl,998,160 bhp,90Nm@ 3500rpm,5,6,2685,7.3,1647,,Maharashtra,West
1104,Maruti,2018,61420000,38817,Diesel,Dealer,Manual,First_Owner,21.3 kmpl,1248,72 bhp,190Nm@ 2000rpm,5,4,1451,10.5,1249,,Delhi,North
1105,Honda,2016,45650000,56494,Petrol,Trustmark_Dealer,Manual,First_Owner,15.5 kmpl,1199,113 bhp,110Nm@ 4800rpm,5,5,1651,5.1,1229,,Maharashtra,West
1106,Toyota,2013,62250000,79328,Diesel,Trustmark_Dealer,Manual,Second_Owner,10.4 kmpl,2494,274 bhp,200Nm@ 1200-3600rpm,7,8,3678,8.6,1841,,West Bengal,East
1107,Maruti,2019,53950000,5621,Petrol,Trustmark_Dealer,Automatic,First_Owner,13.2 kmpl,1197,113 bhp,113Nm@ 4200rpm,5,5,1651,9.1,1491,,Tamil Nadu,South
1108,Toyota,2017,51875000,25538,Petrol,Trustmark_Dealer,Manual,First_Owner,17.4 kmpl,1496,91 bhp,132Nm@ 3000rpm,5,4,1356,12.1,1068,,Tamil Nadu,South
1109,Maruti,2018,49800000,69779,Petrol,Dealer,Automatic,First_Owner,22.6 kmpl,1197,65 bhp,113Nm@ 4200rpm,5,3,803,7.1,829,,Tamil Nadu,South
1110,Hyundai,2017,37350000,56290,Diesel,Dealer,Manual,First_Owner,10.6 kmpl,1186,145 bhp,190.24nm@ 1750-2250rpm,5,6,2694,12.1,1600,,Delhi,North
1111,BMW,2019,448200000,7500,Diesel,Dealer,Automatic,First_Owner,8.3 kmpl,1995,206 bhp,400Nm@ 1750-2500rpm,5,8,3161,9,2266,,West Bengal,East
1112,BMW,2019,456500000,8500,Diesel,Dealer,Automatic,First_Owner,20.6 kmpl,1995,76 bhp,400Nm@ 1750-2500rpm,5,3,1042,8.3,829,,Maharashtra,West
1113,Honda,2019,64657000,7032,Petrol,Trustmark_Dealer,Automatic,First_Owner,21.0 kmpl,1199,64 bhp,110Nm@ 4800rpm,5,3,1189,5.6,959,,Karnataka,South
1114,Skoda,2016,53535000,11000,Petrol,Dealer,Automatic,First_Owner,14.6 kmpl,1598,138 bhp,153Nm@ 3800rpm,5,5,1815,9,1286,,Maharashtra,West
1115,Volvo,2018,205425000,2000,Diesel,Dealer,Automatic,First_Owner,15.5 kmpl,1984,94 bhp,350Nm@ 1500-2750rpm,5,4,1390,9.9,1094,,Karnataka,South
1116,Jaguar,2017,217875000,9000,Diesel,Dealer,Automatic,First_Owner,15.3 kmpl,1999,112 bhp,430Nm@ 1750-2500rpm,5,5,1645,8.6,1487,,Maharashtra,West
1118,Jaguar,2017,265600000,45000,Diesel,Dealer,Automatic,First_Owner,21.5 kmpl,1999,85 bhp,430Nm@ 1750-2500rpm,5,4,1599,6.3,1246,,West Bengal,East
1119,Tata,2015,41749000,110000,Diesel,Individual,Manual,First_Owner,13.1 kmpl,2179,100 bhp,320Nm@ 1500-3000rpm,7,5,1797,11.1,1493,,Karnataka,South
1121,Toyota,2016,166000000,68089,Petrol,Trustmark_Dealer,Automatic,First_Owner,24.9 kmpl,2494,55 bhp,213Nm@ 4500rpm,5,3,1136,9.5,917,,Delhi,North
1127,Toyota,2017,51875000,25538,Petrol,Trustmark_Dealer,Manual,First_Owner,14.4 kmpl,1496,172 bhp,132Nm@ 3000rpm,5,6,2190,5.1,1473,,Maharashtra,West
1128,Maruti,2018,49800000,69779,Petrol,Dealer,Automatic,First_Owner,17.8 kmpl,1197,79 bhp,113Nm@ 4200rpm,5,4,1558,7.5,1251,,Maharashtra,West
1129,Hyundai,2017,37350000,56290,Diesel,Dealer,Manual,First_Owner,8.3 kmpl,1186,253 bhp,190.24nm@ 1750-2250rpm,5,8,3312,4.1,1772,,Karnataka,South
1130,BMW,2019,448200000,7500,Diesel,Dealer,Automatic,First_Owner,11.3 kmpl,1995,272 bhp,400Nm@ 1750-2500rpm,5,8,3897,3.7,2161,,Delhi,North
1131,BMW,2019,456500000,8500,Diesel,Dealer,Automatic,First_Owner,22.3 kmpl,1995,64 bhp,400Nm@ 1750-2500rpm,5,3,880,8.4,942,,Delhi,North
1132,Honda,2019,64657000,7032,Petrol,Trustmark_Dealer,Automatic,First_Owner,17.5 kmpl,1199,120 bhp,110Nm@ 4800rpm,5,5,1758,7.2,1481,,West Bengal,East
1133,Skoda,2016,53535000,11000,Petrol,Dealer,Automatic,First_Owner,16.4 kmpl,1598,116 bhp,153Nm@ 3800rpm,5,5,1651,7.5,1469,,Delhi,North
1134,Volvo,2018,205425000,2000,Diesel,Dealer,Automatic,First_Owner,25.0 kmpl,1984,55 bhp,350Nm@ 1500-2750rpm,5,3,1018,8.8,977,,Delhi,North
1137,Jaguar,2017,265600000,45000,Diesel,Dealer,Automatic,First_Owner,6.7 kmpl,1999,298 bhp,430Nm@ 1750-2500rpm,5,8,3245,7.3,1858,,Delhi,North
1138,Tata,2015,41749000,110000,Diesel,Individual,Manual,First_Owner,11.3 kmpl,2179,245 bhp,320Nm@ 1500-3000rpm,7,8,3600,7.6,1950,,Tamil Nadu,South
1139,Volvo,2019,315400000,20000,Diesel,Individual,Automatic,First_Owner,17.7 kmpl,1969,120 bhp,400Nm,5,5,1683,5.7,1480,,West Bengal,East
1140,Toyota,2016,166000000,68089,Petrol,Trustmark_Dealer,Automatic,First_Owner,15.7 kmpl,2494,94 bhp,213Nm@ 4500rpm,5,4,1371,10.3,1189,,Maharashtra,West
1141,Maruti,2013,18675000,58343,Petrol,Trustmark_Dealer,Manual,First_Owner,12.9 kmpl,998,166 bhp,90Nm@ 3500rpm,5,6,2824,11.3,1731,,Karnataka,South
1142,Maruti,2018,61420000,38817,Diesel,Dealer,Manual,First_Owner,15.3 kmpl,1248,78 bhp,190Nm@ 2000rpm,5,4,1219,8.9,1028,,Maharashtra,West
1143,Honda,2016,45650000,56494,Petrol,Trustmark_Dealer,Manual,First_Owner,11.4 kmpl,1199,266 bhp,110Nm@ 4800rpm,5,8,3147,7.8,2461,,West Bengal,East
1144,Toyota,2013,62250000,79328,Diesel,Trustmark_Dealer,Manual,Second_Owner,15.7 kmpl,2494,76 bhp,200Nm@ 1200-3600rpm,7,4,1362,10.5,1254,,Karnataka,South
1145,Maruti,2019,53950000,5621,Petrol,Trustmark_Dealer,Automatic,First_Owner,11.9 kmpl,1197,163 bhp,113Nm@ 4200rpm,5,6,2861,12.3,1531,,West Bengal,East
1146,Toyota,2017,51875000,25538,Petrol,Trustmark_Dealer,Manual,First_Owner,16.4 kmpl,1496,103 bhp,132Nm@ 3000rpm,5,4,1296,5.9,1226,,Delhi,North
1147,Maruti,2018,49800000,69779,Petrol,Dealer,Automatic,First_Owner,17.9 kmpl,1197,103 bhp,113Nm@ 4200rpm,5,4,1469,7.1,1184,,Karnataka,South
1148,Hyundai,2017,37350000,56290,Diesel,Dealer,Manual,First_Owner,19.9 kmpl,1186,71 bhp,190.24nm@ 1750-2250rpm,5,4,1576,11.4,1092,,Delhi,North
1149,BMW,2019,448200000,7500,Diesel,Dealer,Automatic,First_Owner,20.3 kmpl,1995,95 bhp,400Nm@ 1750-2500rpm,5,4,1403,9.6,1083,,Maharashtra,West
1150,BMW,2019,456500000,8500,Diesel,Dealer,Automatic,First_Owner,22.1 kmpl,1995,75 bhp,400Nm@ 1750-2500rpm,5,3,1073,11.2,826,,Maharashtra,West
1151,Honda,2019,64657000,7032,Petrol,Trustmark_Dealer,Automatic,First_Owner,6.6 kmpl,1199,180 bhp,110Nm@ 4800rpm,5,8,3617,8.2,1761,,Karnataka,South
1152,Skoda,2016,53535000,11000,Petrol,Dealer,Automatic,First_Owner,12.4 kmpl,1598,150 bhp,153Nm@ 3800rpm,5,6,2958,10.9,1420,,Karnataka,South
1153,Volvo,2018,205425000,2000,Diesel,Dealer,Automatic,First_Owner,11.3 kmpl,1984,261 bhp,350Nm@ 1500-2750rpm,5,8,3332,9.1,2136,,West Bengal,East
1154,Tata,2017,31955000,155000,Diesel,Individual,Manual,First_Owner,23.0 kmpl,1396,73 bhp,140Nm@ 1800-3000rpm,5,3,1053,13.1,965,,West Bengal,East
